seccion_nro,seccion_name,circuito_nro,circuito_name,establecimiento,cant_mesas,desde,hasta,electores
1,CAPITAL,10L,VILLA EL LIBERTADOR,J DE INF DR ARTURO U ILLIA - ARICA Y TOTORAL B° SANTA ROSA CAPIT -,4,1638,1641,1384
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC VICENTE FORESTIERI - RIO NEGRO 5800 B°VILLA LIBERTADOR - CORDOBA,9,1642,1650,3114
1,CAPITAL,10L,VILLA EL LIBERTADOR,IPEM 123BLANCA ETCHEMENDI - IBARRA ESQUINA COSQUIN B°V LEBERTADOR -,10,1651,1660,3460
1,CAPITAL,10L,VILLA EL LIBERTADOR,ESC PATRICIAS MENDOCINAS - IBARRA ESQ FORESTIERI VILLA EL LIBERTADOR -,6,1661,1666,2076
1,CAPITAL,10M,AMPLIACION CABILDO,ESC PRIMARIA GRACIELA DEL RIO - PUBLICA S/N 0 B°AMPLIACION CABILDO -,7,1667,1673,2180
1,CAPITAL,11,AERONAUTICO,ESC ISABEL LA CATOLICA - SUBOF OTANO S/N° B°AERONAUTICO CAPIT -,14,1674,1687,4890
1,CAPITAL,11A,ALTO ALBERDI,ESC PQUIAL SAN JOSE - VELEZ 252 B°A ALBERDI CAPITAL - CORDOBA,12,1688,1699,4176
1,CAPITAL,11A,ALTO ALBERDI,ESC SUP DE COMERCIO H VIEYTES - CASEROS Y VIEYTES 185 B°A ALBERDI,10,1700,1709,3480
1,CAPITAL,11A,ALTO ALBERDI,ESC BLAS PARERA - MONS DE ANDREA 1044 B°A ALBERDI CAPITAL - CORDOBA,7,1710,1716,2436
1,CAPITAL,11A,ALTO ALBERDI,ESC SAN JOSE - CASEROS 3055 B°A ALBERDI CAPITAL - CORDOBA,12,1717,1728,4176
1,CAPITAL,11A,ALTO ALBERDI,ESC SAN LUIS GONZAGA - SANTA ROSA 2035 B°A ALBERDI CAPITAL - CORDOBA,9,1729,1737,3132
1,CAPITAL,11A,ALTO ALBERDI,ESC JOSE MARIA PAZ - AV COLON 2772 B°A ALBERDI CAPITAL - CORDOBA,15,1738,1752,5206
1,CAPITAL,11A,ALTO ALBERDI,ESC MOYANO COUDERT - DUARTE QUIROS 3947 B°LAS PALMAS CAPITAL -,3,1753,1755,1041
1,CAPITAL,11B,DON BOSCO,INSTITUTO TECNICO DON BOSCO - J VESPIGNANI 251 B°DON BOSCO CAPITAL -,9,1756,1764,3088
1,CAPITAL,11B,DON BOSCO,ESC ANTARTIDA ARGENTINA - CAMINO A LA CALERA S/N KM 6 B°GENERAL DEHEZA,11,1765,1775,3773
1,CAPITAL,11C,LAS PALMAS,ESC GRAL SAN MARTIN - AV COLON 4751 B°AMPL LAS PALMAS - CORDOBA,12,1776,1787,4195
1,CAPITAL,11C,LAS PALMAS,ESC MANUEL E PIZARRO - DUARTE QUIROS 4325 B°LAS PALMAS CAPITAL -,15,1788,1802,5235
1,CAPITAL,11C,LAS PALMAS,ESC MUNIC JUSTO PAEZ MOLINA - QUEBRACHO HERRADO Y YAVI B°AMPL LAS,7,1803,1809,2443
1,CAPITAL,11C,LAS PALMAS,IPEM MARCELA B. MOYANO COUDERT - DUARTE QUIROS 3947 B°LAS PALMAS,7,1810,1816,2443
1,CAPITAL,11D,LOS NARANJOS,INST JESUS MARIA - VIEYTES SUD 1635 B°LOS NARANJOS CAPIT - CORDOBA,18,1817,1834,6242
1,CAPITAL,11D,LOS NARANJOS,ESC REPUBLICA DEL PERU - GOYENA Y GOMEZ CARRILLO LOS NARANJOS CAPITAL,12,1835,1846,4152
1,CAPITAL,11D,LOS NARANJOS,ESC SANTISIMA TRINIDAD - BLAMEY LAFORE - 1248 B°SAN RAFAEL B.CAPIT -,7,1847,1853,2422
1,CAPITAL,11E,LOS PLATANOS,ESC B DE MONTEAGUDO - SAN LUIS - 3450 B°LOS PLATANOS CAPIT - CORDOBA,12,1854,1865,4164
1,CAPITAL,11E,LOS PLATANOS,ESC JOSE MARMOL - AV LOS PLATANOS 1346 B°L PLATANOS CAPITAL - CORDOBA,11,1866,1876,3817
1,CAPITAL,11E,LOS PLATANOS,ESC A CAPDEVILA - ALBERTO WILLIAMS ESQ.LOS PLATANOS B°LOS PLATANOS,7,1877,1883,2429
1,CAPITAL,11E,LOS PLATANOS,ESC PADRE T GAMBINO - ISEAS 1550 B°LOS GRANADOS CAPIT - CORDOBA,10,1884,1893,3461
1,CAPITAL,11E,LOS PLATANOS,ESC.MUNIC.DR.CARLOS BECERRA - GAONA 1283 B° LOS PLATANOS - CORDOBA,7,1894,1900,2422
1,CAPITAL,11F,LOS ROBLES,IPEM 205 HUGO PALLADINO - 27 DE ABRIL 5300 B°SAN IGNACIO - CORDOBA,11,1901,1911,3760
1,CAPITAL,11F,LOS ROBLES,COL SAN BUENAVENTURA - AV DON BOSCO 5001 B° ALTO DE SANTA ANA -,4,1912,1915,1364
1,CAPITAL,11F,LOS ROBLES,ESC BATERIA LIBERTAD - POTRERILLO Y VENTA Y MEDIA B°TEODORO FELS -,10,1916,1925,3410
1,CAPITAL,11G,PARQUE REPUBLICA,ESC PRIMER TTE AVILA - QUINCHAN 1070 B°PQUE REPUBLICA - CORDOBA,8,1926,1933,2789
1,CAPITAL,11G,PARQUE REPUBLICA,ESC PEREZ BULNES - J DE BARRIENTOS ESQ FORMOSA B° LAS VIOLETAS -,12,1934,1945,4176
1,CAPITAL,11G,PARQUE REPUBLICA,ESC ATILIO ARGÜELLO - LLANQUELEN 5100 B°PARQUE REPUBLICA - CORDOBA,10,1946,1955,3480
1,CAPITAL,11G,PARQUE REPUBLICA,JARDIN TTE. AVILA - ALTO ALEGRE 1079 PARQUE REPUBLICA - CORDOBA,2,1956,1957,696
1,CAPITAL,11G,PARQUE REPUBLICA,JORGE LUIS BORGES (IPEM 41) - ALTO ALEGRE/NAMUNCURA 1071 PQUE,6,1958,1963,2088
1,CAPITAL,11G,PARQUE REPUBLICA,CURACA LINO ACEVEDO - PUBLICA ESQ DOCENTES ARGENTINOS B°LOS ROBLES -,3,1964,1966,1044
1,CAPITAL,11H,QUEBRADA LAS ROSAS,ESC GABRIELA MISTRAL - 27 DE ABRIL 5650 B°QUEB DE LAS ROSAS - CORDOBA,10,1967,1976,3453
1,CAPITAL,11H,QUEBRADA LAS ROSAS,ESC REPUBLICA DE VENEZUELA - BOYERO - 517 B°CHATEAU CARRERAS -,10,1977,1986,3450
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,ESC MUNIC LUZ VIEYRA MENDEZ - ABEL N DE CHAVEZ B°RES SAN ROQUE CAP -,11,1987,1997,3828
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,ESC MAURO FERNANDEZ - AVIADOR ALBARRACIN 4227 B°RES SAN ROQUE CAP -,10,1998,2007,3480
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,J DE INF MAURO FERNANDEZ - GONZALEZ ALBARRACIN Y R ARIAS RSR B° SAN,2,2008,2009,695
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,ESC.REPUBLICA DEL ECUADOR - HURTADO DE MENDOZA ESQ PEDRO ACUÑA B°,10,2010,2019,3470
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,IPEM 129 HEROES DE MALVINAS - AV PETTIROSSI ESQ NOBILE 1050 B°V MARTINEZ,6,2020,2025,2082
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,IPEM 321 BRIG JUAN M DE ROSAS - CAMILOTTI ESQ SANTIBAÑEZ 4300 B°SAN,8,2026,2033,2776
1,CAPITAL,11J,SANTA ANA,ESC ROMA - ECHEVERRIA 370 B°ALTO ALBERDI CAPIT - CORDOBA,17,2034,2050,5848
1,CAPITAL,11J,SANTA ANA,ESC LUTERANO CONCORDIA - SANTA ANA 2011 B°ALTO ALBERDI CAPI - CORDOBA,16,2051,2066,5488
1,CAPITAL,11J,SANTA ANA,COLEGIO SAN JOSE - SOL DE MAYO 726 B°ALTO ALBERDI - CORDOBA,12,2067,2078,4116
1,CAPITAL,11J,SANTA ANA,ESC GENERAL MOSCONI - ROBIN FERREYRA 2324 B°ALTO ALBERDI - CORDOBA,6,2079,2084,2058
1,CAPITAL,11K,VILLA GRAL URQUIZA,ESC EJERCITO ARGENTINO - LA RIOJA - 3453 B°V SIBURU CAPITAL - CORDOBA,8,2085,2092,2800
1,CAPITAL,11K,VILLA GRAL URQUIZA,ESC MUNIC E BAQUERO LASCANO - HUMBERTO 1° ESQ IROS B°VILLA URQUIZA,7,2093,2099,2450
1,CAPITAL,11K,VILLA GRAL URQUIZA,ESC MUNIC JUAN B JUSTO - INT RAMON B MESTRE S/N B°SIBURU CAPITAL -,7,2100,2106,2450
1,CAPITAL,11K,VILLA GRAL URQUIZA,COL MADRE PAULA MONTAL - HUMBTO PRIMO Y FALUCHO B°V ALBERDI CAPITAL -,7,2107,2113,2443
1,CAPITAL,11K,VILLA GRAL URQUIZA,IPEM 318 COMBATE DE LA TABLADA - LA TABLADA 4861 B°V.URQUIZA CAPITAL -,4,2114,2117,1396
1,CAPITAL,11L,COUNTRYS DEL OESTE,INST.MARIA DE NAZARET - LOS ALAMOS 1111 B° LA RUFINA - CORDOBA,9,2118,2126,2905
1,CAPITAL,11M,VALLE ESCONDIDO,ESC.S TURISMO Y HOT.M.PACHECO - AV.CARCANO 3590 PREDIO FERIAR -,8,2127,2134,2744
1,CAPITAL,11M,VALLE ESCONDIDO,INSTITUTO VILLADA - AV REPUBLICA DE CHINA S/N B° VALLE ESCONDIDO -,8,2135,2142,2741
1,CAPITAL,12,AVELLANEDA,ESC JUAN XXIII - BENAVIDEZ Y CONESA - B°LOS SAUCES CAPITAL - CORDOBA,12,2143,2154,4056
1,CAPITAL,12,AVELLANEDA,ESC CONSTANCIO C VIGIL - J.LLERENA - 5561 B°SAN LORENZO CAPIT - CORDOBA,8,2155,2162,2704
1,CAPITAL,12,AVELLANEDA,ESC MUNIC OSCAR SOTO LOPEZ - LOS CALDENES ESQ LOS ALGARROBOS 5320 B°,8,2163,2170,2703
1,CAPITAL,12A,CARCANO,JARDIN PROFESOR MIGUEL LUCIANI - 11 DE SEPTIEMBRE 4461 BARRIO CARCANO -,2,2171,2172,664
1,CAPITAL,12A,CARCANO,ESC.MA.DEL TRANSITO CABANILLAS - PASCUAL RUIZ HUIDOBRO ESQ SAN ANDRES,3,2173,2175,993
1,CAPITAL,12A,CARCANO,ESC.PROF.M.LUCIANI - 11 DE SEPTIEMBRE ESQ. CALLE 2 4451 B° CARCANO,4,2176,2179,1324
1,CAPITAL,12A,CARCANO,ESC.MA.DEL TRANSITO CABANILLAS - PASCUAL RUIZ HUIDOBRO ESQ SAN ANDRES,9,2180,2188,2979
1,CAPITAL,12B,COLON,ESC RUBEN DARIO - LA CORUÑA Y MONSERRAT 1416 B°CRISOL SUR - CORDOBA,13,2189,2201,4524
1,CAPITAL,12B,COLON,INST NTRA SRA DEL SGDO CORAZON - REVOLUCION DE MAYO 1476 B°CRISOL SUD,17,2202,2218,5916
1,CAPITAL,12B,COLON,ESC BARTOLOME HIDALGO - TEJEDOR 1958 B°SARMIENTO CAPITAL - CORDOBA,7,2219,2225,2430
1,CAPITAL,12B,COLON,ESC JUAN LARREA - LUIS BRAILE 2273 B°RIVADAVIA CAPITAL - CORDOBA,8,2226,2233,2776
1,CAPITAL,12B,COLON,ESC HILARIO ASCASUBI - LUCIO V.MANSILLA ESQ. CADIZ B° COLON - CORDOBA,10,2234,2243,3470
1,CAPITAL,12B,COLON,INST MANUEL BELGRANO - LUIS BRAILE 2384 B°RIVADAVIA CAPITAL - CORDOBA,8,2244,2251,2776
1,CAPITAL,12B,COLON,ESC DR LUIS A CAEIRO - ORTIZ Y HERRERA 1932 B°INDUSTRIAL - CORDOBA,2,2252,2253,694
1,CAPITAL,12C,CORONEL OLMEDO,IPEM 124.ADELA ROSA DE LA VEGA - AV IDELFONSO MUÑECAS B°CORONEL,14,2254,2267,4709
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MONSEÑOR M DE ANDREA - 17 DE JULIO 3980 B° FVRO MITRE - CORDOBA,10,2268,2277,3490
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC PEDRO GOYENA - PJE GUASTONI 3472 B°CORRAL DE PALOS - CORDOBA,14,2278,2291,4886
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MUNICIPAL DR A SABATTINI - DIEGO DE PACHECO 4900 B°SAN FELIPE CAPITAL,8,2292,2299,2792
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MUNIC DR ARTURO H ILLIA - CHIRINO DE POSADAS ESQ.MAGUNA 2755 B° JOSE,8,2300,2307,2788
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MUNIC DOMINGO F SARMIENTO - ABARCA Y VELAZCO 5267 B°JOSE I DIAZ -,7,2308,2314,2436
1,CAPITAL,12D,JOSE IGNACIO DIAZ,CENTRO.ING.REGINO M.MADERS - CHIRINO DE POSADAS 5400 B°JOSE I DIAZ -,8,2315,2322,2784
1,CAPITAL,12D,JOSE IGNACIO DIAZ,POETA OSCAR GUIÑAZU ALVAREZ - ASTURIAS 3300 B° FERROVIARIO MITRE -,8,2323,2330,2784
1,CAPITAL,12D,JOSE IGNACIO DIAZ,IPEM N° 309 (FUENTEALBA) - CALLE PUBLICA 0 B° VIPRO CAPITAL - CORDOBA,6,2331,2336,2088
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC. MARIA EVA DUARTE - CALLE PUBLICA S/N (CNO 60 CUAD KM3) 0 FAMILIAS,10,2337,2346,3480
1,CAPITAL,12E,FERREYRA,ESC REPUBLICA DE COSTA RICA - RUTA 9 KM 8 1/2 B°25 DE MAYO CAPITAL -,5,2347,2351,1715
1,CAPITAL,12E,FERREYRA,ESC LIBERTADOR GRAL S MARTIN - SGO MORALES 4400 B°FERREYRA CAPITAL -,9,2352,2360,3079
1,CAPITAL,12E,FERREYRA,J DE INF LIBERTADOR SAN MARTIN - SGO MORALES 4400 B°FERREYRA CAPITAL -,1,2361,2361,342
1,CAPITAL,12F,JOSE HERNANDEZ,ESC MUNIC E MOLINARI ROMERO - PAMPAYASTA Y RUMIPAL B°OÑA CAPITAL -,9,2362,2370,3123
1,CAPITAL,12F,JOSE HERNANDEZ,ESC MUNIC BRIG JUAN I DE S MAR - BRAGADO/TRENQUE LAUQUEN B° J.,7,2371,2377,2429
1,CAPITAL,12F,JOSE HERNANDEZ,ESC GRAL MANUEL BELGRANO - OLAEN Y AMBOY - 3230 B°OÑA CAPITAL -,11,2378,2388,3817
1,CAPITAL,12F,JOSE HERNANDEZ,ESC EJERCITO ARGENTINO - CASTAÑARES - 470 B°JARDIN DEL PILAR - CORDOBA,8,2389,2396,2776
1,CAPITAL,12F,JOSE HERNANDEZ,ESC ESPECIAL DR JERONIMO DE MORAGAS - PAMPAYASTA 3180 - CORDOBA,8,2397,2404,2768
1,CAPITAL,12F,JOSE HERNANDEZ,IPEM 167 JOSE MANUEL ESTRADA - B. DE O HIGGINS 2632 B° VILLA REVOL -,10,2405,2414,3460
1,CAPITAL,12F,JOSE HERNANDEZ,ESCUELA ADVENTISTA HECTOR RHYS - TANINGA 3152 B° OÑA CAPITAL - CORDOBA,6,2415,2420,2076
1,CAPITAL,12G,ITUZAINGO,ESC PRIMARIA CARLOS M DE ALVEA - VUCETICH 6410 B°ITUZAINGO CAPITAL -,7,2421,2427,2394
1,CAPITAL,12G,ITUZAINGO,ESC EJERCITO ARGENTINO - STEPHENSON Y FULTON 6900 B°ITUZAINGO CAPITAL -,15,2428,2442,5122
1,CAPITAL,12G,ITUZAINGO,ESC SECUNDARIA CARLOS M DE ALV - FARADAY 5721 B°LOS EUCALITUS CAP -,6,2443,2448,2046
1,CAPITAL,12G,ITUZAINGO,ESC DR IGNACIO DUARTE QUIROS - FARADAY 5168 B°ITUZAINGO ANEXO -,5,2449,2453,1705
1,CAPITAL,12H,LOS CERVECEROS,ESC MADRE TERESA DE CALCUTA - PALAMARA 2900 B° AMPL CERVECEROS -,9,2454,2462,3150
1,CAPITAL,12H,LOS CERVECEROS,ESC RAUL A FERREYRA - PUBLICA S/N -ALTURA AV O HIGGINS 3500 B° SEP CAPITAL,9,2463,2471,3150
1,CAPITAL,12H,LOS CERVECEROS,ESC JOSE M ESTRADA - AV B DE O HIGGINS KM 8 1/2 CAPITAL - CORDOBA,7,2472,2478,2450
1,CAPITAL,12H,LOS CERVECEROS,J DE INF RAUL A.FERREYRA - B DE O HIGGINS 3500 B°SEP CAPITAL - CORDOBA,3,2479,2481,1050
1,CAPITAL,12H,LOS CERVECEROS,ESC.DR.NICOLAS AVELLANEDA - CNO.S.CARLOS KM. 4 1/2 CAPITAL - CORDOBA,6,2482,2487,2097
1,CAPITAL,12I,CIUDAD DE MIS SUEÑOS,ESC. PRIMARIA MARIA SALEME - RUTA 9 KM 690 CIUDAD DE MIS SUEÑOS -,8,2488,2495,2688
1,CAPITAL,13,LEANDRO N. ALEM,ESC PADRE DIEGO DE TORRES - DIAG ICA Y CAMICALTA 1650 B°L.N.ALEN CAPITAL -,12,2496,2507,4092
1,CAPITAL,13,LEANDRO N. ALEM,ESC ARISTOBULO DEL VALLE - M DE JAUREGUI 1657 B°TALLERES E - CORDOBA,10,2508,2517,3405
1,CAPITAL,13,LEANDRO N. ALEM,ESC ASOCIACION DE MAYO - COLOMPREA 1240 B°ALEM CAPITAL - CORDOBA,5,2518,2522,1700
1,CAPITAL,13A,AYACUCHO,ESC HENOCH D AGUIAR - J DE OLMEDO 650 B°LOS GIGANTES CAPIT - CORDOBA,10,2523,2532,3435
1,CAPITAL,13A,AYACUCHO,ESC FRANCISCO A RIZZUTO - FDO DE LESSEPS 140 B°CENTRO AMERICA CAP -,10,2533,2542,3430
1,CAPITAL,13A,AYACUCHO,ESC R SANCHEZ DE CALDELARI - ALVAREZ DE LAS CASAS 280 B°AYACUCHO,11,2543,2553,3773
1,CAPITAL,13A,AYACUCHO,ESC P ALBARRACIN DE SARMIENTO - NERUDA Y ACAMPES B°V.AZALAIS OESTE -,12,2554,2565,4116
1,CAPITAL,13A,AYACUCHO,ESC MUNIC DR P CARANDE CARRO - MARTINEZ PAZ 80 B°CENTRO AMERICA CAP -,6,2566,2571,2058
1,CAPITAL,13B,EL GATEADO,ESC FLORENCIO SANCHEZ - RUTA 111 KM 12 EL GATEADO CAPITAL - CORDOBA,1,2572,2572,124
1,CAPITAL,13C,GENERAL BUSTOS,ESC CAPITAL FEDERAL - MAURICIO YADAROLA 653 B°GRAL BUSTOS CAPIT -,11,2573,2583,3784
1,CAPITAL,13C,GENERAL BUSTOS,ESC CRISTO REY - CURA BROCHERO 753 B°GRAL BUSTOS CAPIT - CORDOBA,7,2584,2590,2406
1,CAPITAL,13C,GENERAL BUSTOS,ESC ALEJO CARMEN GUZMAN - AUGUSTO LOPEZ 643 B°GRAL BUSTOS CAPIT -,11,2591,2601,3773
1,CAPITAL,13C,GENERAL BUSTOS,COLEGIO HORTUS CONCLUSUS - GIANELLI 551 B°GRAL BUSTOS CAPIT - CORDOBA,11,2602,2612,3773
1,CAPITAL,13D,JARDIN ARENALES,ESC MUNIC J GONZALEZ - EL CRESPIN S/N B°ARENALES CAPITAL - CORDOBA,4,2613,2616,1264
1,CAPITAL,13D,JARDIN ARENALES,I.P.E.A.N°14 DR CESAR CUESTA CARNERO - EL CRESPIN 3747 JARDIN ARENALES -,5,2617,2621,1578
1,CAPITAL,13E,LA DOROTEA,ESC REPUBLICA DE LA INDIA - CNO MONTE CRISTO KM 5 B°V CLAUDINA CAPITAL -,4,2622,2625,1276
1,CAPITAL,13F,NUEVA ITALIA,ESC MODELO RACING - ANTONIO YUDICELLO EX TREDENTINA 2160 B°NUEVA ITALIA,9,2626,2634,3096
1,CAPITAL,13F,NUEVA ITALIA,ESC SGTO CABRAL - P DE LEDESMA 1755 B°P.M.CRISTO CAPITAL - CORDOBA,8,2635,2642,2747
1,CAPITAL,13F,NUEVA ITALIA,IPEM 159.ARISTOBULO DEL VALLE - DIAZ COLODRERO 2586 B°VIVERO NORTE -,6,2643,2648,2058
1,CAPITAL,13G,PARQUE LICEO,ESC RICARDO ROJAS - ALFONCINA STORNI ESQ ZORRILLA SM 820 B°LICEO 2SECC.,14,2649,2662,4844
1,CAPITAL,13G,PARQUE LICEO,ESC ESPIRITU SANTO - ISAAC 4847 PQUE LICEO 1RA SECC - CORDOBA,25,2663,2687,8632
1,CAPITAL,13G,PARQUE LICEO,ESC MUNIC GDOR A ZANICHELLI - STORNI 1300 B°PQUE LICEO 3R SECC -,7,2688,2694,2415
1,CAPITAL,13G,PARQUE LICEO,IPEM 21 ALFONSINA STORNI - BARTOLOME HIDALGO/ATALIVA HERRERA PQUE,10,2695,2704,3450
1,CAPITAL,13H,PATRICIOS,ESC JOSE MARIA PAZ - USANDIVARAS 2254 B°PATRICIOS CAPITAL - CORDOBA,11,2705,2715,3839
1,CAPITAL,13H,PATRICIOS,COL HIJAS DE MARIA INMACULADA - MADRE BRIGIDA PASTORINO 2733 B° VILLA,15,2716,2730,5235
1,CAPITAL,13H,PATRICIOS,ESC PARROQUIAL SAN ROQUE - USANDIVARAS 2050 B° VILLA CORINA CAPI -,8,2731,2738,2792
1,CAPITAL,13H,PATRICIOS,ESC MANUEL BELGRANO - ABRAMO 2545 B°BELGRANO - CORDOBA,12,2739,2750,4188
1,CAPITAL,13H,PATRICIOS,ESC MUNIC DR D LATELLA FRIAS - EUSTAQUI DIAZ VELEZ 2500 B° PATRICIOS ESTE,4,2751,2754,1393
1,CAPITAL,13I,SAN JORGE,ESC MUNIC JORGE LUIS BORGES - BARRANCA DEL PARANA 3193 B° SAN JORGE -,7,2755,2761,2366
1,CAPITAL,13I,SAN JORGE,ESC MUNIC DR ALFREDO ORGAZ - JULIAN LAGUNA 2600 B°PQUE SAN JORGE II -,7,2762,2768,2364
1,CAPITAL,13I,SAN JORGE,ESC MUNIC. MONSEÑOR ANGELELLI - FEDERICO RAUCH 2790 ARTURO CAPDEVILA,4,2769,2772,1348
1,CAPITAL,13J,VILLA AZALAIS,ESC A CAPDEVILA/ DR. B HOUSEY - A CAPDEVILA 724 B° V AZALAIS CAPITAL -,11,2773,2783,3828
1,CAPITAL,13J,VILLA AZALAIS,ESC CURA BROCHERO - JAMAICA 967 B°RESID AMERICA CAP - CORDOBA,12,2784,2795,4176
1,CAPITAL,13J,VILLA AZALAIS,ESC GDOR H DEL CASTILLO - GELLY Y OBES 3110 B° V.AZALAIS CAPITAL -,9,2796,2804,3132
1,CAPITAL,13J,VILLA AZALAIS,ESC PARROQUIAL L STUCCHI BAUDO - PAYSANDU 860 B°RESID AMERICA CAP -,12,2805,2816,4176
1,CAPITAL,13J,VILLA AZALAIS,ESC JUSTO PAEZ MOLINA - J MONTAÑO 1350 B°V.AZALAIZ CAPITAL - CORDOBA,12,2817,2828,4176
1,CAPITAL,13J,VILLA AZALAIS,ESC VICENTE F LOPEZ - TISSERA 1551 B°L.N.ALEM CAPITAL - CORDOBA,15,2829,2843,5210
1,CAPITAL,13J,VILLA AZALAIS,ESC MUNIC J A PAREDES - FCO DEL PRADO 3900 B°V.AZALAIS CAPITAL - CORDOBA,8,2844,2851,2776
1,CAPITAL,13J,VILLA AZALAIS,I.P.E.T N° 70 - AV JUAN B JUSTO 4350 B° V AZALAIS OESTE - CORDOBA,13,2852,2864,4511
1,CAPITAL,13K,VILLA ESQUIU,DR JOSE RAMON IBAÑEZ - CAPDEVILLA KM 9 1/2 B°V.ESQUIU CAPITAL - CORDOBA,7,2865,2871,2400
1,CAPITAL,13L,VILLA GRAN PARQUE,ESC JORGE WASHINGTON ABALOS - AV JUAN B JUSTO RUTA 9 NORTE 8500,2,2872,2873,466
1,CAPITAL,13M,CAMINO A COLONIA TIROLESA,ESC OLEGARIO V ANDRADE - CNO SGO DEL ESTERO KM 7 1/2 VILLA RETIRO,2,2874,2875,438
1,CAPITAL,13N,YOFRE,ESC DR ANTONIO NORES - JULIO DE VEDIA 2353 B° STA CLARA DE ASIS - CORDOBA,13,2876,2888,4433
1,CAPITAL,13N,YOFRE,ESC MATEO J LUQUE - JACINTO DE ALTOLAGUIRRE 2089 B°YOFRE NORTE CAP -,9,2889,2897,3068
1,CAPITAL,13O,CHACHAPOYAS,ESC. CARLOS TAGLE ACHAVAL - CALLE PUBLICA S/N MANZANA 22 B°C.DE LOS,5,2898,2902,1473
1,CAPITAL,14,ARGUELLO,COLEGIO LA SALLE - AV MARTINOLI 6602 B°ARGUELLO CAPITAL - CORDOBA,15,2903,2917,5014
1,CAPITAL,14,ARGUELLO,COLEGIO DEL CARMEN - RECTA MARTINOLI 6385 B°ARGUELLO CAPITAL -,7,2918,2924,2338
1,CAPITAL,14A,ARGUELLO NORTE,ESC BRIG SAN MARTIN - DOMINGO MARIMON/GABRIEL ORTEGA B° AUTODROMO,13,2925,2937,4498
1,CAPITAL,14A,ARGUELLO NORTE,ESC RICARDO NASSIF - MARTIN FERMIN 7400 B°ARGUELLO NORTE CAP -,12,2938,2949,4152
1,CAPITAL,14A,ARGUELLO NORTE,ESC HUGO LEONELLI - ALBERTO FAGE/JULIO BEJANELE B°ARGUELLO LOURDES -,9,2950,2958,3114
1,CAPITAL,14A,ARGUELLO NORTE,ESC MARTHA A SALOTTI - JULIO BEJANELLE 6200 B° ARGUELLO NORTE - CORDOBA,13,2959,2971,4498
1,CAPITAL,14A,ARGUELLO NORTE,ESC JAVIER VILLAFAÑE - MANUEL CALVIÑO ESQ MARIMON B° AUTODROMO -,8,2972,2979,2766
1,CAPITAL,14B,ARGUELLO PRIMERO,ESC MARTIN DE GÜEMES - MONTUFAR Y CORONADO 7126 B°QTAS DE ARGUELLO -,8,2980,2987,2728
1,CAPITAL,14B,ARGUELLO PRIMERO,ESC MUNIC RAUL V MARTINEZ - NILO PECANHA 7750 B°QUINTAS ARGUELLO -,8,2988,2995,2722
1,CAPITAL,14B,ARGUELLO PRIMERO,ESC ELISA K DE LIVACK - CUIMAN 6543 B°LA SALLE CAPITAL - CORDOBA,5,2996,3000,1700
1,CAPITAL,14C,ARGUELLO SEGUNDO,INST LA INMACULADA - LEON XIII 8626 QUISQUISACATE - CORDOBA,15,3001,3015,5124
1,CAPITAL,14D,CERRO DE LAS ROSAS,ESC INGENIERO VICTOR REE - FDO FADER 3821 B°CERRO DE LAS ROSAS -,9,3016,3024,3053
1,CAPITAL,14D,CERRO DE LAS ROSAS,ESC JUAN ZORRILA DE SAN MARTIN - JOSE E BUSTOS 1875 B°C.DE LAS ROSAS CAP,10,3025,3034,3390
1,CAPITAL,14E,CERRO NORTE,ESC MODESTA RODRIGUEZ - MALALCO 7261 B°UOCRA CAPITAL - CORDOBA,5,3035,3039,1680
1,CAPITAL,14E,CERRO NORTE,ESC NIÑAS DE AYOHUMA - VALERIO BETA 7300 B°ARGUELLO N. CAP - CORDOBA,9,3040,3048,3024
1,CAPITAL,14E,CERRO NORTE,ESC GERONIMO GRAGERA - MOLLEYACO/PAYEN B°CERRO NORTE CAP - CORDOBA,6,3049,3054,2014
1,CAPITAL,14F,GRANJA DE FUNES,ESC DR ALEJANDRO GALLARDO - AGUSTIN ALCAIN 6032 B°GRANJA DE FUNES -,11,3055,3065,3718
1,CAPITAL,14F,GRANJA DE FUNES,ESC JAVIER LAZCANO COLODRERO - RAIMUNDO CAPARROZ 7309 B°GRANJA,9,3066,3074,3039
1,CAPITAL,14G,LOS BOULEVARES,ESC MUNIC ING MASJOAN - SANTA CATALINA Y LOS SICILIANOS B°LOS,9,3075,3083,3122
1,CAPITAL,14G,LOS BOULEVARES,ESC JUAN MARIA GUTIERREZ - BV LOS ALEMANES 4180 B° LOS BOULEVARES -,9,3084,3092,3114
